FONTENAY AUX ROSES;ECOLE ELEMENTAIRE PUBLIQUE;LES ORMEAUX;0920440D
FONTENAY AUX ROSES;ECOLE ELEMENTAIRE PUBLIQUE;LES PERVENCHES;0920611P
FONTENAY AUX ROSES;ECOLE ELEMENTAIRE PUBLIQUE;LES RENARDS;0921995U
FONTENAY AUX ROSES;ECOLE MATERNELLE PUBLIQUE;JEAN MACE;0920484B
FONTENAY AUX ROSES;ECOLE ELEMENTAIRE PUBLIQUE;LA ROUE A;0920218M
FONTENAY AUX ROSES;ECOLE ELEMENTAIRE PUBLIQUE;LA ROUE B;0920342X
FONTENAY AUX ROSES;ECOLE MATERNELLE PUBLIQUE;LA ROUE;0920497R
FONTENAY AUX ROSES;ECOLE MATERNELLE PUBLIQUE;LES ORMEAUX;0921992R
FONTENAY AUX ROSES;ECOLE MATERNELLE PUBLIQUE;LES PERVENCHES;0921262X
FONTENAY AUX ROSES;ECOLE MATERNELLE PUBLIQUE;LES RENARDS;0921567D
FONTENAY AUX ROSES;ECOLE MATERNELLE PUBLIQUE;SCARRON;0920546U
FONTENAY-AUX-ROSES;COLLEGE;les Ormeaux;0920081N
GARCHES;COLLEGE;Henri Bergson;0920881H
GARCHES;ECOLE ELEMENTAIRE PUBLIQUE;GASTON RAMON;0921650U
GARCHES;ECOLE ELEMENTAIRE PUBLIQUE;PASTEUR A;0920731V
GARCHES;ECOLE ELEMENTAIRE PUBLIQUE;PASTEUR B;0920732W
GARCHES;ECOLE MATERNELLE PUBLIQUE;GASTON RAMON;0920770M
GARCHES;ECOLE MATERNELLE PUBLIQUE;LOUIS PASTEUR;0920771N
GARCHES;ECOLE MATERNELLE PUBLIQUE;SAINT-EXUPERY;0921151B
GENNEVILLIERS;COLLEGE;Edouard Vaillant;0921157H
GENNEVILLIERS;COLLEGE;Guy Môquet;0921621M
GENNEVILLIERS;COLLEGE;Louis Pasteur;0921541A
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE;0920601D
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;DENIS DIDEROT A;0921842C
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;DENIS DIDEROT B;0921843D
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;GUSTAVE CAILLEBOTTE;0921647R
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;HENRI WALLON A;0922656M
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;HENRI WALLON B;0921612C
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;IRENE ET FREDERIC JOLIOT-CURIE;0922226V
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;JEAN LURCAT;0921648S
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;LES GRESILLONS A;0920289P
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;LES GRESILLONS B;0920415B
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;PAUL LANGEVIN A;0920225V
GENNEVILLIERS;ECOLE ELEMENTAIRE PUBLIQUE;PAUL LANGEVIN B;0920349E
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;AGUADO;0922551Y
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;ANATOLE FRANCE;0920621A
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;BERTHE MORISOT;0921606W
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;DENIS DIDEROT;0921516Y
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;GUSTAVE CAILLEBOTTE;0920504Y
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;HENRI WALLON;0921602S
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;IRENE ET FREDERIC JOLIOT-CURIE;0920554C
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;JEAN LURCAT;0921637E
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;LES GRESILLONS;0920543R
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;LOUIS PASTEUR;0920540M
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;LOUISE MICHEL;0922581F
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;PAUL LANGEVIN;0920476T
GENNEVILLIERS;ECOLE MATERNELLE PUBLIQUE;PAULINE KERGOMARD;0921263Y
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE;0920353J
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY;0921845F
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;JUSTIN OUDIN;0921459L
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;LA FONTAINE;0921651V
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;LES EPINETTES;0921838Y
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;PAUL BERT;0921460M
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;SAINT-EXUPERY;0922457W
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;SAINT-GERMAIN;0922148K
ISSY LES MOULINEAUX;ECOLE ELEMENTAIRE PUBLIQUE;VOLTAIRE;0920293U
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;ANATOLE FRANCE;0920506A
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;CLAUDE BOUJON;0921797D
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;ERNEST RENAN;0920581G
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;JULES FERRY;0920516L
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;JUSTIN OUDIN;0920495N
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;LA FONTAINE;0920445J
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;LES EPINETTES;0921833T
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;LES PONCEAUX;0921923R
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;LES VARENNES;0922125K
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;MARIE MARVINGT;0921264Z
ISSY LES MOULINEAUX;ECOLE MATERNELLE PUBLIQUE;PAUL BERT;0920541N
ISSY LES MOULINEAUX;ECOLE PRIMAIRE PUBLIQUE;LE COLOMBIER;0922448L
ISSY LES MOULINEAUX;ECOLE PRIMAIRE PUBLIQUE;LES AJONCS;0922136X
ISSY LES MOULINEAUX;ECOLE PRIMAIRE PUBLIQUE;LES CHARTREUX;0922635P
ISSY LES MOULINEAUX;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;0922381N
ISSY-LES-MOULINEAUX;COLLEGE;la Paix;0922247T
ISSY-LES-MOULINEAUX;COLLEGE;Henri Matisse;0920877D
ISSY-LES-MOULINEAUX;COLLEGE;Victor Hugo;0921396T
ISSY-LES-MOULINEAUX;COLLEGE;Georges Mandel;0922610M
LA GARENNE COLOMBES;ECOLE ELEMENTAIRE PUBLIQUE;ANDRE MARSAULT;0920286L
LA GARENNE COLOMBES;ECOLE ELEMENTAIRE PUBLIQUE;ERNEST RENAN;0921249H
LA GARENNE COLOMBES;ECOLE ELEMENTAIRE PUBLIQUE;JEAN JERPHANION;0922655L
LA GARENNE COLOMBES;ECOLE ELEMENTAIRE PUBLIQUE;RENE GUEST;0921531P
LA GARENNE COLOMBES;ECOLE ELEMENTAIRE PUBLIQUE;SAGOT VOLTAIRE;0920411X
LA GARENNE COLOMBES;ECOLE MATERNELLE PUBLIQUE;ANDRE MARSAULT;0921452D
LA GARENNE COLOMBES;ECOLE MATERNELLE PUBLIQUE;ERNEST RENAN;0920491J
LA GARENNE COLOMBES;ECOLE MATERNELLE PUBLIQUE;RENE GUEST;0920469K
LA GARENNE COLOMBES;ECOLE MATERNELLE PUBLIQUE;VOLTAIRE;0920448M
LA GARENNE-COLOMBES;COLLEGE;Champs Philippe;0922645A
LA GARENNE-COLOMBES;COLLEGE;les Vallées;0921162N
LE PLESSIS ROBINSON;COLLEGE;Claude-Nicolas Ledoux;0920883K
LE PLESSIS ROBINSON;COLLEGE;Romain Rolland;0920624D
LE PLESSIS ROBINSON;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE;0920253A
LE PLESSIS ROBINSON;ECOLE ELEMENTAIRE PUBLIQUE;FRANCOIS PEATRIK;0920647D
LE PLESSIS ROBINSON;ECOLE ELEMENTAIRE PUBLIQUE;HENRI WALLON;0920610N
LE PLESSIS ROBINSON;ECOLE ELEMENTAIRE PUBLIQUE;JOLIOT-CURIE;0921608Y
LE PLESSIS ROBINSON;ECOLE ELEMENTAIRE PUBLIQUE;LOUIS HACHETTE;0920613S
LE PLESSIS ROBINSON;ECOLE MATERNELLE PUBLIQUE;FRANCOIS PEATRIK;0920593V
LE PLESSIS ROBINSON;ECOLE MATERNELLE PUBLIQUE;HENRI WALLON;0920617W
LE PLESSIS ROBINSON;ECOLE MATERNELLE PUBLIQUE;JOLIOT-CURIE;0921639G
LE PLESSIS ROBINSON;ECOLE MATERNELLE PUBLIQUE;LA FERME;0920528Z
LE PLESSIS ROBINSON;ECOLE MATERNELLE PUBLIQUE;LOUIS HACHETTE;0920529A
LE PLESSIS ROBINSON;ECOLE PRIMAIRE PUBLIQUE;JEAN JAURES;0921882W
LE PLESSIS ROBINSON;ECOLE PRIMAIRE PUBLIQUE;LOUIS PERGAUD;0920615U
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;ALFRED DE MUSSET;0922360R
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE;0921805M
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;FRANCOISE DOLTO;0922458X
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;GEORGE SAND;0922447K
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;JEAN DE LA FONTAINE;0922359P
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY;0921687J
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;MAURICE RAVEL;0921704C
LEVALLOIS PERRET;ECOLE ELEMENTAIRE PUBLIQUE;PAUL BERT/SAINT EXUPERY;0921526J
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;ALFRED DE MUSSET;0922403M
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;ANATOLE FRANCE;0920460A
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;CHARLES PERRAULT;0922286K
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;JEAN JAURES;0920556E
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;JULES FERRY;0920515K
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;LOUIS PASTEUR;0922461A
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;MAURICE RAVEL;0922459Y
LEVALLOIS PERRET;ECOLE MATERNELLE PUBLIQUE;SAINT-EXUPERY;0922192H
LEVALLOIS PERRET;ECOLE PRIMAIRE PUBLIQUE;BUFFON;0922686V
LEVALLOIS-PERRET;COLLEGE;Jean Jaurès;0921391M
LEVALLOIS-PERRET;COLLEGE;Danton;0921393P
LEVALLOIS-PERRET;COLLEGE;Louis Blériot;0922630J
MALAKOFF;COLLEGE;Henri Wallon;0921165S
MALAKOFF;COLLEGE;Paul Bert;0921241Z
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;FERNAND LEGER;0921468W
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;GEORGES COGNIOT;0921878S
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;GUY MOQUET;0922026C
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;HENRI BARBUSSE;0921577P
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;JEAN JAURES;0922030G
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;PAUL BERT;0921251K
MALAKOFF;ECOLE ELEMENTAIRE PUBLIQUE;PAUL LANGEVIN;0921576N
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;FERNAND LEGER;0922601C
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;GEORGES COGNIOT;0921880U
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;GUY MOQUET;0920549X
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;HENRI BARBUSSE;0920525W
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;JEAN JAURES;0920462C
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;PAUL BERT;0920466G
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;PAUL LANGEVIN;0920451R
MALAKOFF;ECOLE MATERNELLE PUBLIQUE;PAUL VAILLANT-COUTURIER;0920856F
MARNES LA COQUETTE;ECOLE ELEMENTAIRE PUBLIQUE;LA MARCHE;0920758Z
MARNES LA COQUETTE;ECOLE PRIMAIRE PUBLIQUE;MAURICE CHEVALIER;0920735Z
MEUDON;COLLEGE;Bel Air;0921554P
MEUDON;COLLEGE;Rabelais;0921782M
MEUDON;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;0920736A
MEUDON;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY;0920737B
MEUDON;ECOLE ELEMENTAIRE PUBLIQUE;MARITAIN-RENAN;0922025B
MEUDON;ECOLE ELEMENTAIRE PUBLIQUE;PAUL BERT;0920740E
MEUDON;ECOLE MATERNELLE PUBLIQUE;CENTRE;0920772P
MEUDON;ECOLE MATERNELLE PUBLIQUE;CHARLES DESVERGNES;0921562Y
MEUDON;ECOLE MATERNELLE PUBLIQUE;JEAN DE LA FONTAINE;0920777V
MEUDON;ECOLE MATERNELLE PUBLIQUE;LES JARDIES;0920778W
MEUDON;ECOLE MATERNELLE PUBLIQUE;LES SABLONS;0921519B
MEUDON;ECOLE MATERNELLE PUBLIQUE;MARBEAU;0920776U
MEUDON;ECOLE MATERNELLE PUBLIQUE;PAUL BERT;0920774S
MEUDON;ECOLE PRIMAIRE PUBLIQUE;PIERRE BROSSOLETTE;0921578R
MEUDON;ECOLE PRIMAIRE PUBLIQUE;VAL;0920738C
MEUDON LA FORET;ECOLE ELEMENTAIRE PUBLIQUE;AUGUSTE RODIN;0920764F
MEUDON LA FORET;ECOLE ELEMENTAIRE PUBLIQUE;CAMUS-PASTEUR;0922153R
MEUDON LA FORET;ECOLE ELEMENTAIRE PUBLIQUE;MONNET-DEBUSSY;0920821T
MEUDON LA FORET;ECOLE MATERNELLE PUBLIQUE;MICHEL VIGNAUD;0920781Z
MEUDON LA FORET;ECOLE MATERNELLE PUBLIQUE;RAVEL-PREVERT;0921945P
MEUDON LA FORET;ECOLE MATERNELLE PUBLIQUE;CURIE - SAINT-EXUPERY;0920779X
MEUDON-LA-FORÊT;COLLEGE;Meudon-la-Forêt;0922701L
MONTROUGE;COLLEGE;Haut Mesnil;0921190U
MONTROUGE;COLLEGE;Maurice Genevoix;0921504K
MONTROUGE;COLLEGE;Robert Doisneau;0920855E
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;ARISTIDE BRIAND;0921458K
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;BUFFALO;0922254A
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;NICOLAS BOILEAU;0921579S
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;RABELAIS;0920400K
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;RAYMOND QUENEAU;0920192J
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;RENAUDEL A;0921268D
MONTROUGE;ECOLE ELEMENTAIRE PUBLIQUE;RENAUDEL B;0921267C
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;AMAURY DUVAL;0922577B
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;ARISTIDE BRIAND;0920453T
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;BOILEAU;0920465F
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;BUFFALO;0920623C
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;FRANCOIS RABELAIS;0920559H
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;HAUT MESNIL;0922463C
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;MARCELIN BERTHELOT;0921798E
MONTROUGE;ECOLE MATERNELLE PUBLIQUE;MAURICE ARNOUX;0922576A
NANTERRE;COLLEGE;Jean Perrin;0920077J
NANTERRE;COLLEGE;André Doucet;0921394R
NANTERRE;COLLEGE;Evariste Galois;0921589C
NANTERRE;COLLEGE;République;0920594W
NANTERRE;COLLEGE;Paul Eluard;0921940J
NANTERRE;COLLEGE;Victor Hugo;0920882J
NANTERRE;COLLEGE;les Chènevreux;0921353W
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;CENTRE;0921652W
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;HENRI WALLON;0922087U
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;HONORE DE BALZAC;0921686H
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;JACQUES DECOUR A;0922228X
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;JACQUES DECOUR B;0922560H
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;JOINVILLE;0921525H
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;JOLIOT-CURIE;0921804L
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY A;0921803K
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY B;0922426M
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;LA FONTAINE;0922051E
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;LES PAQUERETTES;0922138Z
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;MAXIME GORKI;0921708G
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;PABLO PICASSO;0922602D
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;PAUL LANGEVIN;0921685G
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;ROBESPIERRE;0922024A
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;ROMAIN ROLLAND;0921252L
NANTERRE;ECOLE ELEMENTAIRE PUBLIQUE;VOLTAIRE;0922107R
NANTERRE;ECOLE MATERNELLE PUBLIQUE;BALZAC;0920507B
NANTERRE;ECOLE MATERNELLE PUBLIQUE;DANIELLE CASANOVA;0920579E
NANTERRE;ECOLE MATERNELLE PUBLIQUE;EUGENIE COTTON;0920570V
NANTERRE;ECOLE MATERNELLE PUBLIQUE;FRANCE BLOCH;0921564A
NANTERRE;ECOLE MATERNELLE PUBLIQUE;HENRI WALLON;0921358B
NANTERRE;ECOLE MATERNELLE PUBLIQUE;JACQUES DECOUR;0920847W
NANTERRE;ECOLE MATERNELLE PUBLIQUE;JACQUES PREVERT;0922048B
NANTERRE;ECOLE MATERNELLE PUBLIQUE;JOINVILLE;0921521D
NANTERRE;ECOLE MATERNELLE PUBLIQUE;JOLIOT-CURIE;0920948F
NANTERRE;ECOLE MATERNELLE PUBLIQUE;JULES FERRY;0920467H
NANTERRE;ECOLE MATERNELLE PUBLIQUE;LA FONTAINE;0920679N
NANTERRE;ECOLE MATERNELLE PUBLIQUE;LE MOULIN DES GIBETS;0922618W
NANTERRE;ECOLE MATERNELLE PUBLIQUE;LES PAQUERETTES;0920538K
NANTERRE;ECOLE MATERNELLE PUBLIQUE;MAXIME GORKI;0921799F
NANTERRE;ECOLE MATERNELLE PUBLIQUE;PABLO PICASSO;0922151N
NANTERRE;ECOLE MATERNELLE PUBLIQUE;PAUL LANGEVIN;0920520R
NANTERRE;ECOLE MATERNELLE PUBLIQUE;ROBESPIERRE;0921465T
NANTERRE;ECOLE MATERNELLE PUBLIQUE;ROMAIN ROLLAND;0920566R
NANTERRE;ECOLE MATERNELLE PUBLIQUE;SOUFFLOT;0920574Z
NANTERRE;ECOLE MATERNELLE PUBLIQUE;VICTOR HUGO;0920586M
NANTERRE;ECOLE PRIMAIRE PUBLIQUE;ANATOLE FRANCE;0921844E
NANTERRE;ECOLE PRIMAIRE PUBLIQUE;ELSA TRIOLET;0922047A
NANTERRE;ECOLE PRIMAIRE PUBLIQUE;PABLO NERUDA;0921815Y
NANTERRE;ECOLE PRIMAIRE PUBLIQUE;PROVINCES FRANCAISES;0922229Y
NEUILLY;COLLEGE;André Maurois;0921498D
NEUILLY;COLLEGE;Louis Pasteur;0921780K
NEUILLY;COLLEGE;Théophile Gautier;0921781L
NEUILLY SUR SEINE;ECOLE ELEMENTAIRE PUBLIQUE;CHARCOT A;0920214H
NEUILLY SUR SEINE;ECOLE ELEMENTAIRE PUBLIQUE;CHARCOT B;0920338T
NEUILLY SUR SEINE;ECOLE ELEMENTAIRE PUBLIQUE;HUISSIERS;0920228Y
NEUILLY SUR SEINE;ECOLE ELEMENTAIRE PUBLIQUE;MADELEINE MICHELIS A;0920599B
NEUILLY SUR SEINE;ECOLE ELEMENTAIRE PUBLIQUE;MADELEINE MICHELIS B;0920606J
NEUILLY SUR SEINE;ECOLE ELEMENTAIRE PUBLIQUE;SAUSSAYE A;0920287M
NEUILLY SUR SEINE;ECOLE MATERNELLE PUBLIQUE;CHARCOT;0920490H
NEUILLY SUR SEINE;ECOLE MATERNELLE PUBLIQUE;DULUD;0921522E
NEUILLY SUR SEINE;ECOLE MATERNELLE PUBLIQUE;MADELEINE MICHELIS;0920527Y
NEUILLY SUR SEINE;ECOLE MATERNELLE PUBLIQUE;ROULE;0921702A
NEUILLY SUR SEINE;ECOLE PRIMAIRE PUBLIQUE;ACHILLE PERETTI;0922282F
NEUILLY SUR SEINE;ECOLE PRIMAIRE PUBLIQUE;GORCE FRANKLIN;0922119D
NEUILLY SUR SEINE;ECOLE PRIMAIRE PUBLIQUE;POISSONNIERS;0920396F
NEUILLY SUR SEINE;ECOLE PRIMAIRE PUBLIQUE;SAUSSAYE B;0920412Y
PUTEAUX;COLLEGE;Maréchal Leclerc;0921233R
PUTEAUX;COLLEGE;les Bouvets;0921219A
PUTEAUX;ECOLE ELEMENTAIRE PUBLIQUE;BENOIT MALON;0920203W
PUTEAUX;ECOLE ELEMENTAIRE PUBLIQUE;E PETITOT;0921801H
PUTEAUX;ECOLE ELEMENTAIRE PUBLIQUE;JEAN JAURES;0920334N
PUTEAUX;ECOLE ELEMENTAIRE PUBLIQUE;MARIUS JACOTOT;0921802J
PUTEAUX;ECOLE ELEMENTAIRE PUBLIQUE;REPUBLIQUE;0921684F
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;ANCIEN COUVENT;0922085S
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;BENOIT MALON;0920474R
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;DEFENSE 2000;0921640H
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;FELIX PYAT;0920488F
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;LES DEUX COUPOLES;0922019V
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;MARIUS JACOTOT;0920480X
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;PARMENTIER;0922049C
PUTEAUX;ECOLE MATERNELLE PUBLIQUE;REPUBLIQUE;0920564N
PUTEAUX;ECOLE PRIMAIRE PUBLIQUE;LA ROTONDE;0922098F
PUTEAUX;ECOLE PRIMAIRE PUBLIQUE;PYRAMIDE;0922250W
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;GEORGE SAND;0921645N
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY;0920712Z
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;LES BONS RAISINS;0921254N
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;LES BUISSONNETS;0922023Z
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;LES TRIANONS;0920705S
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;LOUIS PASTEUR;0922152P
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;ROBESPIERRE A;0920715C
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;ROBESPIERRE B;0920716D
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;TUCK STELL A;0920710X
RUEIL MALMAISON;ECOLE ELEMENTAIRE PUBLIQUE;TUCK STELL B;0920711Y
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;CHARLES PERRAULT;0920793M
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;GEORGE SAND;0921617H
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;JEAN DE LA FONTAINE;0920794N
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;JEAN JAURES;0920788G
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;LES BONS RAISINS;0920789H
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;LES BUISSONNETS;0920819R
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;LES MARTINETS;0920792L
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;LOUIS PASTEUR;0920796R
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;ROBESPIERRE;0920791K
RUEIL MALMAISON;ECOLE MATERNELLE PUBLIQUE;TUCK STELL;0920790J
RUEIL MALMAISON;ECOLE PRIMAIRE PUBLIQUE;ALBERT CAMUS;0922478U
RUEIL MALMAISON;ECOLE PRIMAIRE PUBLIQUE;ALPHONSE DAUDET;0921271G
RUEIL MALMAISON;ECOLE PRIMAIRE PUBLIQUE;CLAUDE MONET;0922278B
RUEIL MALMAISON;ECOLE PRIMAIRE PUBLIQUE;JEAN MOULIN;0922446J
RUEIL MALMAISON;ECOLE PRIMAIRE PUBLIQUE;LA MALMAISON;0922349D
RUEIL-MALMAISON;COLLEGE;Henri Dunant;0920852B
RUEIL-MALMAISON;COLLEGE;Jules Verne;0921590D
RUEIL-MALMAISON;COLLEGE;la Malmaison;0921502H
RUEIL-MALMAISON;COLLEGE;les Bons Raisins;0921234S
RUEIL-MALMAISON;COLLEGE;les Martinets;0921235T
RUEIL-MALMAISON;COLLEGE;Marcel Pagnol;0921501G
SAINT-CLOUD;COLLEGE;Emile Verhaeren;0921591E
SAINT-CLOUD;COLLEGE;Gounod;0920700L
SCEAUX;COLLEGE;Lakanal;0921784P
SCEAUX;COLLEGE;Marie Curie;0921785R
SCEAUX;ECOLE ELEMENTAIRE PUBLIQUE;CENTRE;0921455G
SCEAUX;ECOLE ELEMENTAIRE PUBLIQUE;CLOS SAINT-MARCEL;0921221C
SCEAUX;ECOLE ELEMENTAIRE PUBLIQUE;LES BLAGIS;0921454F
SCEAUX;ECOLE MATERNELLE PUBLIQUE;CENTRE;0920530B
SCEAUX;ECOLE MATERNELLE PUBLIQUE;CLOS SAINT-MARCEL;0920618X
SCEAUX;ECOLE MATERNELLE PUBLIQUE;LES BLAGIS;0920459Z
SCEAUX;ECOLE PRIMAIRE PUBLIQUE;PETIT CHAMBORD;0920443G
SÈVRES;COLLEGE;college;0921244C
SEVRES;ECOLE ELEMENTAIRE PUBLIQUE;CROIX BOSSET;0921607X
